,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC
Date,,,,,,,,,,,,
2019-08-14,25479.419921875,2840.60009765625,25479.419921875,2840.60009765625,26035.080078125,2894.14990234375,25471.58984375,2839.639892578125,26035.080078125,2894.14990234375,352250000,4325150000
2019-08-15,25579.390625,2847.60009765625,25579.390625,2847.60009765625,25639.689453125,2856.669921875,25339.599609375,2825.510009765625,25514.25,2846.199951171875,332600000,4041720000
2019-08-16,25886.009765625,2888.679931640625,25886.009765625,2888.679931640625,25929.650390625,2893.6298828125,25678.169921875,2864.739990234375,25678.169921875,2864.739990234375,276210000,3524080000
2019-08-19,26135.7890625,2923.64990234375,26135.7890625,2923.64990234375,26222.3203125,2931.0,26020.060546875,2913.47998046875,26020.060546875,2913.47998046875,252640000,3221050000
2019-08-20,25962.439453125,2900.510009765625,25962.439453125,2900.510009765625,26160.119140625,2923.6298828125,25952.0,2899.60009765625,26086.859375,2919.010009765625,238100000,3067710000
2019-08-21,26202.73046875,2924.429931640625,26202.73046875,2924.429931640625,26268.3203125,2928.72998046875,26141.76953125,2917.909912109375,26145.359375,2922.0400390625,208790000,3016540000
2019-08-22,26252.240234375,2922.949951171875,26252.240234375,2922.949951171875,26388.779296875,2939.080078125,26099.009765625,2904.510009765625,26271.640625,2930.93994140625,222810000,2893660000
2019-08-23,25628.900390625,2847.110107421875,25628.900390625,2847.110107421875,26320.2890625,2927.010009765625,25507.1796875,2834.969970703125,26134.2109375,2911.070068359375,364260000,3942520000
2019-08-26,25898.830078125,2878.3798828125,25898.830078125,2878.3798828125,25941.25,2879.27001953125,25716.390625,2856.0,25826.05078125,2866.699951171875,222780000,2859790000
2019-08-27,25777.900390625,2869.159912109375,25777.900390625,2869.159912109375,26054.01953125,2898.7900390625,25721.849609375,2860.590087890625,26014.4609375,2893.139892578125,263530000,3537490000
2019-08-28,26036.099609375,2887.93994140625,26036.099609375,2887.93994140625,26041.5703125,2890.030029296875,25637.4296875,2853.050048828125,25712.990234375,2861.280029296875,207070000,3102480000
2019-08-29,26362.25,2924.580078125,26362.25,2924.580078125,26408.83984375,2930.5,26185.7109375,2905.669921875,26249.08984375,2910.3701171875,208650000,3177150000
2019-08-30,26403.279296875,2926.4599609375,26403.279296875,2926.4599609375,26514.619140625,2940.429931640625,26295.58984375,2913.320068359375,26476.390625,2937.090087890625,216160000,3009910000
2019-09-03,26118.01953125,2906.27001953125,26118.01953125,2906.27001953125,26198.259765625,2914.389892578125,25978.220703125,2891.85009765625,26198.259765625,2909.010009765625,223210000,3427830000
2019-09-04,26355.470703125,2937.780029296875,26355.470703125,2937.780029296875,26362.349609375,2938.840087890625,26244.439453125,2921.860107421875,26301.990234375,2924.669921875,202710000,3167900000
2019-09-05,26728.150390625,2976.0,26728.150390625,2976.0,26836.30078125,2985.860107421875,26603.150390625,2960.60009765625,26603.150390625,2960.60009765625,256670000,3902600000
2019-09-06,26797.4609375,2978.7099609375,26797.4609375,2978.7099609375,26860.869140625,2985.030029296875,26708.390625,2972.510009765625,26790.25,2980.330078125,209700000,3209340000
2019-09-09,26835.509765625,2978.429931640625,26835.509765625,2978.429931640625,26900.830078125,2989.429931640625,26762.1796875,2969.389892578125,26866.23046875,2988.429931640625,273120000,4031120000
2019-09-10,26909.4296875,2979.389892578125,26909.4296875,2979.389892578125,26909.4296875,2979.389892578125,26717.05078125,2957.010009765625,26805.830078125,2971.010009765625,322340000,4393040000
2019-09-11,27137.0390625,3000.929931640625,27137.0390625,3000.929931640625,27137.0390625,3000.929931640625,26885.48046875,2975.31005859375,26928.05078125,2981.409912109375,272590000,3934370000
2019-09-12,27182.44921875,3009.570068359375,27182.44921875,3009.570068359375,27306.73046875,3020.739990234375,27105.009765625,3000.919921875,27197.3203125,3009.080078125,250010000,3796990000
2019-09-13,27219.51953125,3007.389892578125,27219.51953125,3007.389892578125,27277.55078125,3017.330078125,27193.94921875,3002.89990234375,27216.669921875,3012.2099609375,255260000,3557010000
2019-09-16,27076.8203125,2997.9599609375,27076.8203125,2997.9599609375,27172.869140625,3002.18994140625,27032.560546875,2990.669921875,27146.060546875,2996.409912109375,220620000,4285860000
2019-09-17,27110.80078125,3005.699951171875,27110.80078125,3005.699951171875,27110.80078125,3006.2099609375,26984.140625,2993.72998046875,27010.119140625,2995.669921875,223580000,3673250000
2019-09-18,27147.080078125,3006.72998046875,27147.080078125,3006.72998046875,27161.9296875,3007.830078125,26899.150390625,2978.570068359375,27075.390625,3001.5,212860000,3458800000
2019-09-19,27094.7890625,3006.7900390625,27094.7890625,3006.7900390625,27272.169921875,3021.989990234375,27064.2109375,3003.159912109375,27186.05078125,3010.360107421875,212360000,3265660000
2019-09-20,26935.0703125,2992.070068359375,26935.0703125,2992.070068359375,27194.75,3016.3701171875,26926.6796875,2984.679931640625,27102.1796875,3008.419921875,497640000,6103440000
2019-09-23,26949.990234375,2991.780029296875,26949.990234375,2991.780029296875,27011.0703125,2999.14990234375,26831.33984375,2982.22998046875,26851.44921875,2983.5,204240000,3187250000
2019-09-24,26807.76953125,2966.60009765625,26807.76953125,2966.60009765625,27079.6796875,3007.97998046875,26704.9609375,2957.72998046875,27034.0703125,3002.429931640625,301750000,3872800000
2019-09-25,26970.7109375,2984.8701171875,26970.7109375,2984.8701171875,27016.560546875,2989.820068359375,26755.859375,2952.860107421875,26866.7109375,2968.35009765625,237220000,3331200000
2019-09-26,26891.119140625,2977.6201171875,26891.119140625,2977.6201171875,27015.0703125,2987.280029296875,26803.83984375,2963.7099609375,27004.109375,2985.72998046875,229180000,3084910000
2019-09-27,26820.25,2961.7900390625,26820.25,2961.7900390625,27012.5390625,2987.31005859375,26715.8203125,2945.530029296875,26987.259765625,2985.469970703125,217780000,3246480000
2019-09-30,26916.830078125,2976.739990234375,26916.830078125,2976.739990234375,26998.859375,2983.85009765625,26852.330078125,2967.070068359375,26852.330078125,2967.070068359375,222680000,3249130000
2019-10-01,26573.0390625,2940.25,26573.0390625,2940.25,27046.2109375,2992.530029296875,26562.220703125,2938.699951171875,26962.5390625,2983.68994140625,260110000,3560750000
2019-10-02,26078.619140625,2887.610107421875,26078.619140625,2887.610107421875,26438.0390625,2924.780029296875,25974.119140625,2874.929931640625,26425.859375,2924.780029296875,309640000,3914180000
2019-10-03,26201.0390625,2910.6298828125,26201.0390625,2910.6298828125,26205.19921875,2911.1298828125,25743.4609375,2855.93994140625,26039.01953125,2885.3798828125,241610000,3515130000
2019-10-04,26573.720703125,2952.010009765625,26573.720703125,2952.010009765625,26590.740234375,2953.739990234375,26271.69921875,2918.56005859375,26271.69921875,2918.56005859375,221310000,3005600000
2019-10-07,26478.01953125,2938.7900390625,26478.01953125,2938.7900390625,26655.83984375,2959.75,26424.5390625,2935.679931640625,26502.330078125,2944.22998046875,195200000,2959050000
2019-10-08,26164.0390625,2893.06005859375,26164.0390625,2893.06005859375,26421.810546875,2925.469970703125,26139.80078125,2892.659912109375,26276.58984375,2920.39990234375,244590000,3370700000
2019-10-09,26346.009765625,2919.39990234375,26346.009765625,2919.39990234375,26424.310546875,2929.320068359375,26249.75,2907.409912109375,26308.23046875,2911.10009765625,190060000,2735350000
2019-10-10,26496.669921875,2938.1298828125,26496.669921875,2938.1298828125,26603.310546875,2948.4599609375,26314.509765625,2917.1201171875,26317.349609375,2918.550048828125,217680000,3234400000
2019-10-11,26816.58984375,2970.27001953125,26816.58984375,2970.27001953125,27013.970703125,2993.280029296875,26694.19921875,2963.070068359375,26694.19921875,2963.070068359375,282080000,3581320000
2019-10-14,26787.359375,2966.14990234375,26787.359375,2966.14990234375,26874.330078125,2972.840087890625,26749.1796875,2962.93994140625,26766.4296875,2965.81005859375,178620000,2559270000
2019-10-15,27024.80078125,2995.679931640625,27024.80078125,2995.679931640625,27120.109375,3003.280029296875,26811.19921875,2973.610107421875,26811.19921875,2973.610107421875,245510000,3345090000
2019-10-16,27001.98046875,2989.68994140625,27001.98046875,2989.68994140625,27058.33984375,2997.5400390625,26943.2890625,2985.199951171875,26972.310546875,2989.679931640625,214660000,3230320000
2019-10-17,27025.880859375,2997.949951171875,27025.880859375,2997.949951171875,27112.16015625,3008.2900390625,26970.2890625,2991.7900390625,27032.380859375,3000.77001953125,222540000,3103470000
2019-10-18,26770.19921875,2986.199951171875,26770.19921875,2986.199951171875,27018.25,3000.0,26770.130859375,2976.31005859375,27004.490234375,2996.840087890625,288970000,3268970000
2019-10-21,26827.640625,3006.719970703125,26827.640625,3006.719970703125,26852.669921875,3007.330078125,26747.619140625,2995.35009765625,26852.669921875,2996.47998046875,241030000,3271960000
2019-10-22,26788.099609375,2995.989990234375,26788.099609375,2995.989990234375,26946.640625,3014.570068359375,26782.609375,2995.0400390625,26850.4296875,3010.72998046875,265510000,3527540000
2019-10-23,26833.94921875,3004.52001953125,26833.94921875,3004.52001953125,26896.890625,3004.780029296875,26745.0,2991.2099609375,26835.240234375,2994.010009765625,247680000,3413600000
2019-10-24,26805.529296875,3010.2900390625,26805.529296875,3010.2900390625,26931.779296875,3016.070068359375,26714.33984375,3000.419921875,26893.9296875,3014.780029296875,253590000,3696510000
2019-10-25,26958.060546875,3022.550048828125,26958.060546875,3022.550048828125,27015.369140625,3027.389892578125,26765.6796875,3001.93994140625,26789.609375,3003.320068359375,274610000,3379060000
2019-10-28,27090.720703125,3039.419921875,27090.720703125,3039.419921875,27167.880859375,3044.080078125,27028.7109375,3032.1201171875,27040.330078125,3032.1201171875,290770000,3524970000
2019-10-29,27071.4609375,3036.889892578125,27071.4609375,3036.889892578125,27165.939453125,3047.8701171875,27039.759765625,3034.81005859375,27061.0703125,3035.389892578125,269610000,3594430000
2019-10-30,27186.689453125,3046.77001953125,27186.689453125,3046.77001953125,27204.359375,3050.10009765625,26999.640625,3025.9599609375,27110.7109375,3039.739990234375,231750000,3779660000
2019-10-31,27046.23046875,3037.56005859375,27046.23046875,3037.56005859375,27188.369140625,3046.89990234375,26918.2890625,3023.18994140625,27188.369140625,3046.89990234375,273830000,4149310000
2019-11-01,27347.359375,3066.909912109375,27347.359375,3066.909912109375,27347.4296875,3066.949951171875,27142.94921875,3050.719970703125,27142.94921875,3050.719970703125,270870000,3956290000
2019-11-04,27462.109375,3078.27001953125,27462.109375,3078.27001953125,27517.580078125,3085.199951171875,27402.060546875,3074.8701171875,27402.060546875,3078.9599609375,273030000,4178040000
2019-11-05,27492.630859375,3074.6201171875,27492.630859375,3074.6201171875,27560.359375,3083.949951171875,27453.55078125,3072.14990234375,27500.23046875,3080.800048828125,286350000,4490590000
2019-11-06,27492.560546875,3076.780029296875,27492.560546875,3076.780029296875,27526.05078125,3078.340087890625,27407.810546875,3065.889892578125,27502.740234375,3075.10009765625,237910000,4465510000
2019-11-07,27674.80078125,3085.179931640625,27674.80078125,3085.179931640625,27774.669921875,3097.77001953125,27590.16015625,3080.22998046875,27590.16015625,3087.02001953125,259020000,4151990000
2019-11-08,27681.240234375,3093.080078125,27681.240234375,3093.080078125,27694.94921875,3093.090087890625,27578.970703125,3073.580078125,27686.19921875,3081.25,221440000,3508160000
2019-11-11,27691.490234375,3087.010009765625,27691.490234375,3087.010009765625,27714.390625,3088.330078125,27517.669921875,3075.820068359375,27580.66015625,3080.330078125,202350000,3041120000
2019-11-12,27691.490234375,3091.840087890625,27691.490234375,3091.840087890625,27770.859375,3102.610107421875,27635.3203125,3084.72998046875,27701.58984375,3089.280029296875,213670000,3495560000
2019-11-13,27783.58984375,3094.0400390625,27783.58984375,3094.0400390625,27806.400390625,3098.06005859375,27587.19921875,3078.800048828125,27622.0390625,3084.179931640625,278390000,3513720000
2019-11-14,27781.9609375,3096.6298828125,27781.9609375,3096.6298828125,27800.7109375,3098.199951171875,27676.970703125,3083.260009765625,27757.19921875,3090.75,303970000,3282090000
2019-11-15,28004.890625,3120.4599609375,28004.890625,3120.4599609375,28004.890625,3120.4599609375,27843.5390625,3104.60009765625,27843.5390625,3107.919921875,283720000,3359800000
2019-11-18,28036.220703125,3122.030029296875,28036.220703125,3122.030029296875,28040.970703125,3124.169921875,27969.240234375,3112.06005859375,27993.220703125,3117.909912109375,252320000,3440140000
2019-11-19,27934.01953125,3120.179931640625,27934.01953125,3120.179931640625,28090.2109375,3127.639892578125,27894.51953125,3113.469970703125,28079.759765625,3127.449951171875,245890000,3613670000
2019-11-20,27821.08984375,3108.4599609375,27821.08984375,3108.4599609375,27897.279296875,3118.969970703125,27675.279296875,3091.409912109375,27879.55078125,3114.659912109375,258140000,4041010000
2019-11-21,27766.2890625,3103.5400390625,27766.2890625,3103.5400390625,27828.330078125,3110.110107421875,27708.33984375,3094.550048828125,27820.279296875,3108.489990234375,232020000,3744010000
2019-11-22,27875.619140625,3110.2900390625,27875.619140625,3110.2900390625,27898.4609375,3112.8701171875,27773.98046875,3099.260009765625,27831.23046875,3111.409912109375,214780000,3235270000
2019-11-25,28066.470703125,3133.639892578125,28066.470703125,3133.639892578125,28068.689453125,3133.830078125,27917.76953125,3117.43994140625,27917.76953125,3117.43994140625,248420000,3514310000
2019-11-26,28121.6796875,3140.52001953125,28121.6796875,3140.52001953125,28146.01953125,3142.68994140625,28042.2109375,3131.0,28080.75,3134.85009765625,324050000,4600450000
2019-11-27,28164.0,3153.6298828125,28164.0,3153.6298828125,28174.970703125,3154.260009765625,28075.23046875,3143.409912109375,28156.470703125,3145.489990234375,198210000,3035470000
2019-11-29,28051.41015625,3140.97998046875,28051.41015625,3140.97998046875,28119.509765625,3150.300048828125,28042.529296875,3139.340087890625,28103.16015625,3147.179931640625,120630000,1743420000
2019-12-02,27783.0390625,3113.8701171875,27783.0390625,3113.8701171875,28109.83984375,3144.31005859375,27782.349609375,3110.780029296875,28109.740234375,3143.85009765625,236610000,3285750000
2019-12-03,27502.810546875,3093.199951171875,27502.810546875,3093.199951171875,27524.740234375,3094.969970703125,27325.130859375,3070.330078125,27501.98046875,3087.409912109375,275350000,3671580000
2019-12-04,27649.779296875,3112.760009765625,27649.779296875,3112.760009765625,27727.44921875,3119.3798828125,27612.080078125,3102.530029296875,27634.630859375,3103.5,218200000,3702980000
2019-12-05,27677.7890625,3117.429931640625,27677.7890625,3117.429931640625,27745.19921875,3119.449951171875,27562.80078125,3103.760009765625,27736.05078125,3119.2099609375,208600000,3360480000
2019-12-06,28015.060546875,3145.909912109375,28015.060546875,3145.909912109375,28035.849609375,3150.60009765625,27839.6796875,3134.6201171875,27839.6796875,3134.6201171875,223310000,3483310000
2019-12-09,27909.599609375,3135.9599609375,27909.599609375,3135.9599609375,28010.419921875,3148.8701171875,27906.140625,3135.4599609375,27987.05078125,3141.860107421875,217000000,3400470000
