_id;SOZIETATEA_EU/SOCIEDAD_EU;SOZIETATEA_CAS/SOCIEDAD_CAS;EKITALDIA/EJERCICIO;SAILA/DEPARTAMENTO;SAILAREN DESKRIBAPENA_EU/DESCRIPCION DEPARTAMENTO_EU;SAILAREN DESKRIBAPENA_EU/DESCRIPCION DEPARTAMENTO_CAS;ZENTRU KUDEATZAILEA/CENTRO GESTOR;ZENTRO KUDEATZAILEAREN DESKR._EUS/DESCR. CENTRO GESTOR_EUS;ZENTRO KUDEATZAILEAREN DESKR._CAS/DESCR. CENTRO GESTOR_CAS;GASTU ARLOA/AREA DE GASTO;GASTU ARLOAREN DESKRIBAPENA_EUS/DESCRIPCION AREA DE GASTO_EUS;GASTU ARLOAREN DESKRIBAPENA_CAS/DESCRIPCION AREA DE GASTO_CAS;GASTU POLITIKA/POLITICA DE GASTO;GASTU POLITIKAREN DESKR.EUS/DESCR. POLITICA DE GASTO_EUS;GASTU POLITIKAREN DESKR._CAS/DESCR. POLITICA DE GASTO_CAS;TALDEA/GRUPO;TALDEAREN DESKRIBAPENA_EUS/DESCRIPCION GRUPO_EUS;TALDEAREN DESKRIBAPENA_CAS/DESCRIPCION GRUPO_CAS;PROGRAMA/PROGRAMA;PROGRAMAREN DESKRIBAPENA_EUS/DESCRIPCION PROGRAMA_EUS;PROGRAMAREN DESKRIBAPENA_CAS/DESCRIPCION PROGRAMA_CAS;KAPITULUA/CAPITULO;KAPITULUAREN DESKRIBAPENA_EUS/DESCRIPCION CAPITULO_EUS;KAPITULUAREN DESKRIBAPENA_CAS/DESCRIPCION CAPITULO_CAS;ARTIKULUA/ARTICULO;ARTIKULUAREN DESKRIBAPENA_EUS/DESCRIPCION ARTICULO_EUS;ARTIKULUAREN DESKRIBAPENA_CAS/DESCRIPCION ARTICULO_CAS;KONTZEPTUA/CONCEPTO;KONTZEPTUAREN DESKRIBAPENA_EUS/DESCRIPCION CONCEPTO_EUS;KONTZEPTUAREN DESKRIBAPENA_CAS/DESCRIPCION CONCEPTO_CAS;AZPIKONTZEPTUA/SUBCONCEPTO;AZPIKONTZEPTUAREN DESKRIBAPENA_EUS/DESCRIPCION SUBCONCEPTO_EUS;AZPIKONTZEPTUAREN DESKRIBAPENA_CAS/DESCRIPCION SUBCONCEPTO_CAS;PROIEKTUA/PROYECTO;PROIEKTUAREN DESKRIBAPENA/DESCRIPCION PROYECTO;HASIERAKO KREDITUA/CREDITO INICIAL 2023
1353;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16001;GIZARTE SEGURANTZA;SEGURIDAD SOCIAL;9999/99999;GENERIKOA/ GENÉRICO;13.865,00
1354;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;62;ZERBITZUEN FUNTZIONAMENDU OPERATIBOARI LOTURIKO INBERTSIOA;INVERSION ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE;622;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;62201;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;2019/00353;Esperantzako Frontoirako ekipamendua (ETSrekiko hitzarmena)/ Equipamiento Frontón de la Esperanza (Convenio con ETS);1.401.600,00
1355;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;62;ZERBITZUEN FUNTZIONAMENDU OPERATIBOARI LOTURIKO INBERTSIOA;INVERSION ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE;622;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;62201;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;2021/00349;Gai sukoien eraikina konpontzea/ Rehab. Edificio de Materias Inflamables;180.000,00
1356;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;62;ZERBITZUEN FUNTZIONAMENDU OPERATIBOARI LOTURIKO INBERTSIOA;INVERSION ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE;622;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;62201;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;2022/00356;Zankoeta BUZ/ CMD Zankoeta;100.000,00
1357;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;62;ZERBITZUEN FUNTZIONAMENDU OPERATIBOARI LOTURIKO INBERTSIOA;INVERSION ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE;622;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;62201;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;2022/00357;Ramón y Cajal Ikastetxea Otxarkoaga/ C.P. Ramón y Cajal Otxarkoaga;606.800,00
1358;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;62;ZERBITZUEN FUNTZIONAMENDU OPERATIBOARI LOTURIKO INBERTSIOA;INVERSION ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE;622;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;62201;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;2022/00360;Done Jakue bideko aterpetxea Zabalbideko deposituan/ Albergue Camino de Santiago en Depósito Zabalbide;1.810.000,00
1359;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;62;ZERBITZUEN FUNTZIONAMENDU OPERATIBOARI LOTURIKO INBERTSIOA;INVERSION ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE;622;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;62201;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;2023/00155;Zabalako udaltegiko irisgarritasuna hobetzea/ Mejora accesibilidad CMD Zabala;350.000,00
1360;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;62;ZERBITZUEN FUNTZIONAMENDU OPERATIBOARI LOTURIKO INBERTSIOA;INVERSION ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE;622;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;62201;ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SER;2023/00233;Eraikuntza- proiektuak idaztea/ Redacción de proyectos de edificación;215.000,00
1361;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;68;GASTUAK ONDARE ONDASUNETAKO INBERTSIOETAN;GASTOS EN INVERSIONES DE BIENES PATRIMONIALES;682;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;68201;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;2016/00387;BETA eraikina berriro egoera onean jartzea./ Recuperación edificio BETA 1;1.350.000,00
1362;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;68;GASTUAK ONDARE ONDASUNETAKO INBERTSIOETAN;GASTOS EN INVERSIONES DE BIENES PATRIMONIALES;682;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;68201;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;2018/00291;BETA 2 eraikina berreskuratzea/ Recuperación edificio BETA 2;250.000,00
1363;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;68;GASTUAK ONDARE ONDASUNETAKO INBERTSIOETAN;GASTOS EN INVERSIONES DE BIENES PATRIMONIALES;682;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;68201;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;2021/00346;Garabia eraikina egokitzea/ Adecuación edificio Garabia;100.000,00
1364;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;68;GASTUAK ONDARE ONDASUNETAKO INBERTSIOETAN;GASTOS EN INVERSIONES DE BIENES PATRIMONIALES;682;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;68201;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;2023/00233;Eraikuntza- proiektuak idaztea/ Redacción de proyectos de edificación;210.000,00
1365;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4101;OBRETAKO ETA PROIEKTU ESTR. ZUZENDARITZA;DIRECCIÓN OBRAS Y PROY.ESTRATÉGICOS;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9209;ZERBITZUETAKO GASTU KOMUNAK;GASTOS COMUNES DE LOS DIFERENTES SERVICIOS;6;INBERTSIO ERREALAK;INVERSIONES REALES;68;GASTUAK ONDARE ONDASUNETAKO INBERTSIOETAN;GASTOS EN INVERSIONES DE BIENES PATRIMONIALES;682;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;68201;ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK;EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES;2023/00251;Papelera eraikina egokitzea/ Adecuacion Edificio Papelera;300.000,00
1366;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4102;HIRI PLANGINTZAKO ZUZENDARITZA;DIRECCIÓN PLANIFICACIÓN URBANA;1;OINARRIZKO ZERBITZU PUBLIKOAK;SERVICIOS PÚBLICOS BÁSICOS;15;ETXEBIZITZA ETA HIRIGINTZA;VIVIENDA Y URBANISMO;150;ETXEBIZITZAREN ETA HIRIGINTZAREN ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL DE VIVIENDA Y URBANISMO;1502;HIRIGINTZAREN ZERBITZU OROKORRAK;SERVICIOS GENERALES DE URBANISMO;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;11;KABINETEETAKO ALDI BATERAKO PERTSONALAREN SOLDATAK;RETRIBUCIONES DEL PERSONAL EVENTUAL DE GABINETES;110;KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK;RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL P;11001;KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK;RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL P;9999/99999;GENERIKOA/ GENÉRICO;92.125,00
1367;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4102;HIRI PLANGINTZAKO ZUZENDARITZA;DIRECCIÓN PLANIFICACIÓN URBANA;1;OINARRIZKO ZERBITZU PUBLIKOAK;SERVICIOS PÚBLICOS BÁSICOS;15;ETXEBIZITZA ETA HIRIGINTZA;VIVIENDA Y URBANISMO;150;ETXEBIZITZAREN ETA HIRIGINTZAREN ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL DE VIVIENDA Y URBANISMO;1502;HIRIGINTZAREN ZERBITZU OROKORRAK;SERVICIOS GENERALES DE URBANISMO;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;120;FUNTZIONARIOEN OINARRIZKO SOLDATAK;RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO;12001;FUNTZIONARIOEN OINARRIZKO SOLDATAK;RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO;9999/99999;GENERIKOA/ GENÉRICO;718.975,00
1368;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4102;HIRI PLANGINTZAKO ZUZENDARITZA;DIRECCIÓN PLANIFICACIÓN URBANA;1;OINARRIZKO ZERBITZU PUBLIKOAK;SERVICIOS PÚBLICOS BÁSICOS;15;ETXEBIZITZA ETA HIRIGINTZA;VIVIENDA Y URBANISMO;150;ETXEBIZITZAREN ETA HIRIGINTZAREN ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL DE VIVIENDA Y URBANISMO;1502;HIRIGINTZAREN ZERBITZU OROKORRAK;SERVICIOS GENERALES DE URBANISMO;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12101;LANTOKI OSAGARRIA;COMPLEMENTO DE DESTINO;9999/99999;GENERIKOA/ GENÉRICO;321.497,00
1369;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4102;HIRI PLANGINTZAKO ZUZENDARITZA;DIRECCIÓN PLANIFICACIÓN URBANA;1;OINARRIZKO ZERBITZU PUBLIKOAK;SERVICIOS PÚBLICOS BÁSICOS;15;ETXEBIZITZA ETA HIRIGINTZA;VIVIENDA Y URBANISMO;150;ETXEBIZITZAREN ETA HIRIGINTZAREN ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL DE VIVIENDA Y URBANISMO;1502;HIRIGINTZAREN ZERBITZU OROKORRAK;SERVICIOS GENERALES DE URBANISMO;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12102;OSAGARRI BEREZIA;COMPLEMENTO ESPECIFICO;9999/99999;GENERIKOA/ GENÉRICO;817.216,00
1370;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4102;HIRI PLANGINTZAKO ZUZENDARITZA;DIRECCIÓN PLANIFICACIÓN URBANA;1;OINARRIZKO ZERBITZU PUBLIKOAK;SERVICIOS PÚBLICOS BÁSICOS;15;ETXEBIZITZA ETA HIRIGINTZA;VIVIENDA Y URBANISMO;150;ETXEBIZITZAREN ETA HIRIGINTZAREN ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL DE VIVIENDA Y URBANISMO;1502;HIRIGINTZAREN ZERBITZU OROKORRAK;SERVICIOS GENERALES DE URBANISMO;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12103;PRODUKTIBITATE OSAGARRIA;COMPLEMENTO DE PRODUCTIVIDAD;9999/99999;GENERIKOA/ GENÉRICO;72.872,00
1371;UDAL;UDAL;2023;410;OBRAK, HIRI PLANGINTZA ETA PROIEKTU ESTRATEGIKOAK;OBRAS, PLANIFICACIÓN URBANA Y PROY.ESTRATÉGICOS;4102;HIRI PLANGINTZAKO ZUZENDARITZA;DIRECCIÓN PLANIFICACIÓN URBANA;1;OINARRIZKO ZERBITZU PUBLIKOAK;SERVICIOS PÚBLICOS BÁSICOS;15;ETXEBIZITZA ETA HIRIGINTZA;VIVIENDA Y URBANISMO;150;ETXEBIZITZAREN ETA HIRIGINTZAREN ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL DE VIVIENDA Y URBANISMO;1502;HIRIGINTZAREN ZERBITZU OROKORRAK;SERVICIOS GENERALES DE URBANISMO;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16001;GIZARTE SEGURANTZA;SEGURIDAD SOCIAL;9999/99999;GENERIKOA/ GENÉRICO;482.933,00
